Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
567,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stock-radar-bharti-airtel-cipla-mm-siemens-iex-in-focus-today-12722198.html,Infosys,Energy and Electricity,Positive,0.275,0.185,0,"Stock Radar: Bharti Airtel, Cipla, M&M, Siemens, IEX in focus"
568,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/taking-stock-nifty-ends-below-26-000-ahead-of-monthly-expiry-sensex-dips-331-points-it-outperforms-13693089.html,Infosys,Energy and Electricity,Negative,0.275,0.087,0,"Taking Stock: Nifty ends below 26,000 ahead of monthly expiry,"
569,moneycontrol.com,https://www.moneycontrol.com/news/business/moneycontrol-pro-market-outlook-it-is-time-to-be-cautious-even-as-markets-touch-a-new-high-12049081.html,Infosys,Energy and Electricity,Positive,0.375,0.18,0,Moneycontrol Pro Market Outlook | It is time to be
570,moneycontrol.com,https://www.moneycontrol.com/news/tags/womens-day.html,Infosys,Energy and Electricity,Positive,0.3,0.128,0,Womens Day | Latest & Breaking News on Womens Day
571,moneycontrol.com,https://www.moneycontrol.com/technology/from-angel-tax-removal-to-funding-boost-startups-and-vcs-pin-hope-on-modi-government-3-0-article-12741862.html,Infosys,Energy and Electricity,Positive,0.275,0.112,0,"From angel tax removal to funding boost, startups and VCs"
572,moneycontrol.com,https://www.moneycontrol.com/news/business/information-technology/fed-rate-cut-trade-talks-ease-downside-risk-for-indian-it-but-tech-budgets-still-locked-13559713.html,Infosys,Geopolitics,Negative,0.2,0.065,0,"Fed rate cut, trade talks ease downside risk for Indian"
573,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/taking-stock-nifty-below-25-900-on-final-hour-selling-sensex-sheds-314-points-13695298.html,Infosys,Geopolitics,Positive,0.275,0.094,0,"Taking Stock: Nifty below 25,900 on final hour selling; Sensex"
574,moneycontrol.com,https://www.moneycontrol.com/news/india/lack-of-ai-is-reducing-india-software-stocks-heft-as-tech-bets-12724392.html,Infosys,Geopolitics,Negative,0.2,0.115,0,Lack of AI is reducing India software stocks’ heft as
575,moneycontrol.com,https://www.moneycontrol.com/artificial-intelligence/why-800-billion-oracle-wants-to-build-ai-powered-ambulances-article-13628154.html,Infosys,NVIDIA,Positive,0.3,0.083,0,Why $800-billion Oracle wants to build AI-powered ambulances?
576,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-falls-250-pts-nifty-below-25-850-here-s-why-markets-are-in-red-despite-likely-nda-sweep-in-bihar-13675559.html,Infosys,NVIDIA,Positive,0.275,0.053,0,"Sensex, Nifty settle flat: Here's why markets saw mild gains"
577,moneycontrol.com,https://www.moneycontrol.com/world/trump-s-100k-h-1b-fee-sparks-pullback-by-top-us-firms-here-s-which-companies-have-halted-sponsorship-article-13632188.html,Infosys,NVIDIA,Positive,0.4,0.128,0,Trump’s $100K H-1B fee sparks pullback by top US firms;
578,moneycontrol.com,https://www.moneycontrol.com/world/trump-s-100k-h-1b-fee-sparks-pullback-by-top-us-firms-which-companies-have-halted-sponsorship-article-13632177.html,Infosys,NVIDIA,Positive,0.4,0.128,0,Trump’s $100K H-1B fee sparks pullback by top US firms
579,moneycontrol.com,https://www.moneycontrol.com/technology/tame-that-wonderful-beast-and-make-it-an-assistive-tool-narayana-murthy-dispels-ai-fears-article-12723351.html,Infosys,OpenAI,Positive,0.375,0.15,0,Tame that wonderful beast and make it an assistive tool:
580,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/nifty-it-index-rises-1-6-today-as-us-fed-cut-bets-strengthen-tech-mahindra-infosys-stocks-lead-gains-13692172.html,Infosys,chips,Positive,0.375,0.145,0,Nifty IT index rises 1.6% today as US Fed cut
581,moneycontrol.com,https://www.moneycontrol.com/technology/exploring-ais-impact-on-policy-innovation-and-industry-at-ai-alliance-ncr-chapter-article-12721797.html,Infosys,chips,Positive,0.275,0.045,0,"Exploring AI's Impact on Policy, Innovation, and Industry at AI"
582,moneycontrol.com,https://www.moneycontrol.com/technology/india-aims-to-be-the-ai-use-case-capital-of-the-world-says-nandan-nilekani-article-12716935.html,Infosys,chips,Positive,0.35,0.08,0,India aims to be the AI use-case capital of the
583,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mid-day-mood-indices-trim-morning-gains-to-trade-sideways-nifty-it-rises-in-flat-market-12003601.html,Infosys,gold silver copper,Positive,0.3,0.178,0,Mid-day Mood | Indices trim morning gains to trade sideways;
584,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stock-radar-bharti-airtel-cipla-mm-siemens-iex-in-focus-today-12722198.html,Infosys,gold silver copper,Positive,0.2,0.168,0,"Stock Radar: Bharti Airtel, Cipla, M&M, Siemens, IEX in focus"
585,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/trade-setup-for-monday-15-things-to-know-before-opening-bell-27-12720249.html,Infosys,gold silver copper,Neutral,0.3,0.835,0,Trade setup for Monday: 15 things to know before opening
586,moneycontrol.com,https://www.moneycontrol.com/news/business/personal-finance/the-paradox-of-choice-why-too-many-investment-options-can-hurt-your-wealth-13551842.html,Infosys,gold silver copper,Negative,0.275,0.127,0,The paradox of choice: Why too many investment options can
587,moneycontrol.com,https://www.moneycontrol.com/news/trends/when-sudha-murty-fended-off-a-gold-earring-snatcher-with-her-umbrella-12310921.html,Infosys,gold silver copper,Positive,0.65,0.259,0,When Sudha Murty fended off a gold earring snatcher with
588,moneycontrol.com,https://www.moneycontrol.com/technology/infosys-science-foundation-sets-40-as-upper-age-limit-for-prize-article-12722379.html,Infosys,gold silver copper,Positive,0.375,0.29,0,Infosys Science Foundation lowers upper age limit for prize to
589,moneycontrol.com,https://www.moneycontrol.com/technology/research-is-not-a-luxury-but-a-necessity-says-infosys-founder-nrn-murthy-article-13672650.html,Infosys,gold silver copper,Positive,0.575,0.242,0,"Research is not a luxury, but a necessity: Infosys founder"
590,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/india-tech-valuations-put-to-the-test-as-global-headwinds-put-pressure-on-earnings/106580874,Infosys,AI,Positive,0.375,0.148,0,India tech valuations put to the test as global headwinds
591,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/it-services-companies-may-roll-out-8-4-9-salary-hikes-this-year/108572441,Infosys,AI,Positive,0.3,0.182,0,IT services companies may roll out 8.4-9% salary hikes this
592,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/industry/corporates-cool-on-deeptech-investments-due-to-longer-time-to-market/124797743,Infosys,AI,Positive,0.475,0.12,0,Corporates cool on deeptech investments due to longer time to
593,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/internet/bank-of-america-names-infosys-us-unit-for-over-57000-users-data-leak/107680089,Infosys,AI,Positive,0.675,0.268,0,"Bank of America names Infosys US unit for over 57,000"
594,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/internet/india-job-scene-sees-early-signs-of-disruption-from-ai/106429304,Infosys,AI,Negative,0.375,0.056,0,India job scene sees early signs of disruption from AI
595,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/internet/lack-of-ai-is-reducing-indian-software-stocks-heft-as-tech-bets/110194065,Infosys,AI,Positive,0.55,0.137,0,Lack of AI is reducing Indian software stocks’ heft as
596,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/policy/karnataka-offers-extensive-incentives-in-its-proposed-it-policy/125340267,Infosys,AI,Positive,0.475,0.167,0,Karnataka offers extensive incentives in its proposed IT policy
597,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/india-tech-valuations-put-to-the-test-as-global-headwinds-put-pressure-on-earnings/106580874,Infosys,DRAM,Positive,0.475,0.117,0,India tech valuations put to the test as global headwinds
598,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/headcount-at-it-biggies-falls-for-four-quarters/107643841,Infosys,Economics,Positive,0.3,0.084,0,Headcount at IT biggies falls for four quarters
599,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/india-tech-valuations-put-to-the-test-as-global-headwinds-put-pressure-on-earnings/106580874,Infosys,Economics,Positive,0.375,0.148,0,India tech valuations put to the test as global headwinds
600,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/it-services-companies-may-roll-out-8-4-9-salary-hikes-this-year/108572441,Infosys,Economics,Positive,0.4,0.134,0,IT services companies may roll out 8.4-9% salary hikes this
601,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/internet/india-job-scene-sees-early-signs-of-disruption-from-ai/106429304,Infosys,Economics,Negative,0.2,0.03,0,India job scene sees early signs of disruption from AI
602,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/internet/lack-of-ai-is-reducing-indian-software-stocks-heft-as-tech-bets/110194065,Infosys,Economics,Positive,0.45,0.138,0,Lack of AI is reducing Indian software stocks’ heft as
603,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/policy/strategic-for-india-to-attain-atmanirbharta-in-crucial-technology-segments-meity-secretary/110013298,Infosys,Economics,Positive,0.475,0.032,0,Strategic for India to attain ‘Atmanirbharta’ in crucial technology segments:
604,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/industry/corporates-cool-on-deeptech-investments-due-to-longer-time-to-market/124797743,Infosys,Energy and Electricity,Positive,0.475,0.206,0,Corporates cool on deeptech investments due to longer time to
605,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/policy/karnataka-offers-extensive-incentives-in-its-proposed-it-policy/125340267,Infosys,Energy and Electricity,Positive,0.475,0.116,0,Karnataka offers extensive incentives in its proposed IT policy
606,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/internet/lack-of-ai-is-reducing-indian-software-stocks-heft-as-tech-bets/110194065,Infosys,Geopolitics,Negative,0.475,0.115,0,Lack of AI is reducing Indian software stocks’ heft as
607,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/policy/strategic-for-india-to-attain-atmanirbharta-in-crucial-technology-segments-meity-secretary/110013298,Infosys,NVIDIA,Positive,0.4,0.021,0,Strategic for India to attain ‘Atmanirbharta’ in crucial technology segments:
608,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/industry/corporates-cool-on-deeptech-investments-due-to-longer-time-to-market/124797743,Infosys,Semiconductor,Positive,0.475,0.15,0,Corporates cool on deeptech investments due to longer time to
609,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/india-tech-valuations-put-to-the-test-as-global-headwinds-put-pressure-on-earnings/106580874,Infosys,chips,Positive,0.475,0.148,0,India tech valuations put to the test as global headwinds
610,telecom.economictimes.indiatimes.com,https://telecom.economictimes.indiatimes.com/news/policy/strategic-for-india-to-attain-atmanirbharta-in-crucial-technology-segments-meity-secretary/110013298,Infosys,chips,Positive,0.4,0.021,0,Strategic for India to attain ‘Atmanirbharta’ in crucial technology segments:
611,thehindubusinessline.com,https://www.thehindubusinessline.com/data-stories/data-focus/indian-it-majors-slash-travel-expenses-focus-on-cost-optimisation/article68149276.ece,Infosys,AI,Positive,0.3,0.039,0,"Indian IT majors slash travel expenses, focus on cost optimisation"
612,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/cp-gurnani-gets-lifetime-achievement-award-from-hysea/article67846061.ece,Infosys,AI,Positive,0.3,0.272,0,CP Gurnani gets Lifetime Achievement Award from HYSEA
613,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/deal-wins-by-it-services-companies-spike-in-may/article68259595.ece,Infosys,AI,Positive,0.3,0.19,0,Deal wins by IT services companies spike in May
614,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/erd-preferred-over-it-companies-by-clients-not-seen-as-competition-ltts-ceo/article67959613.ece,Infosys,AI,Positive,0.375,0.162,0,"ER&D preferred over IT companies by clients, not seen as"
615,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/infosys-expands-tech-ties-with-australias-telstra/article69837591.ece,Infosys,AI,Positive,0.675,0.136,0,Infosys expands tech ties with Australia’s Telstra
616,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/it-sector-margins-show-uptick-in-q2-companies-cautiously-optimistic/article70181886.ece,Infosys,AI,Positive,0.2,0.044,0,"IT sector margins show uptick in Q2, companies cautiously optimistic"
617,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/public-sector-emerges-as-indian-its-next-growth-engine-amid-global-digital-transformation-push/article70182942.ece,Infosys,AI,Positive,0.375,0.179,0,Public sector emerges as Indian IT’s next growth engine amid
618,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/17-stocks-including-infosys-torrent-pharma-droneacharya-jain-resource-hcl-tech-airtel-rubicon-research-bel-nectar-life-nmdc-zaggle-will-remain-in-focus-on-thursday/article70192103.ece,Infosys,AI,Positive,0.475,0.077,0,"Infosys, Torrent Pharma, DroneAcharya, Jain Resource, HCL Tech, Airtel, Rubicon"
619,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-highlights-03-january-2024/article67698291.ece,Infosys,AI,Negative,0.375,0.096,0,Share Market Highlights 03 January 2024: Sensex tumbles 535 pts;
620,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-18th-september-2025/article70060819.ece,Infosys,AI,Positive,0.55,0.143,0,"Stock Market Highlights 18 September 2025: Sensex, Nifty close higher"
621,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-15th-september-2025/article70048700.ece,Infosys,AI,Positive,0.75,0.076,0,"Stock Market Highlights 15th September 2025: Sensex, Nifty close lower"
622,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-10-may-2024/article68157891.ece,Infosys,AI,Positive,0.45,0.094,0,"Share Market Highlights 10 May 2024: Sensex and Nifty rebound,"
623,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-13-february-2024/article67838229.ece,Infosys,AI,Negative,0.55,0.161,0,Share Market Highlights 13 February 2024: Sensex climbs 482 pts;
624,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-14-february-2024/article67842737.ece,Infosys,AI,Negative,0.55,0.076,0,Share Market Highlights 14 February 2024: Sensex and Nifty slip
625,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-15-february-2024/article67845496.ece,Infosys,AI,Positive,0.55,0.113,0,Share Market Highlights 15 February 2024: Sensex gains 227 pts;
626,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-15-may-2024/article68174604.ece,Infosys,AI,Positive,0.375,0.14,0,"Share Market Highlights 15 May 2024: Sensex, Nifty edge down;"
627,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-2-july-2024/article68355890.ece,Infosys,AI,Positive,0.55,0.093,0,"Share Market Highlights July 2, 2024: Sensex, Nifty end flat"
628,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-5-march-2024/article67913526.ece,Infosys,AI,Positive,0.475,0.116,0,"Share Market Highlights 05 March 2024: Nifty, Sensex drop on"
629,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-live-updates-23-october-2025-markets-surge-up-on-first-full-trading-day-of-samvat-2082-sensex-scales-85000-mark/article70187388.ece,Infosys,AI,Positive,0.55,0.131,0,Stock Market Highlights 23 September 2025: Sensex closes 130.06 pts
630,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-live-updates-27th-november-2025-stock-to-buy-today-natco-pharma-92690-buy/article70328629.ece,Infosys,AI,Positive,0.375,0.1,0,Stock Market highlights 27th Nov 2025:After scaling record highs in
631,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/infosys-shares-surge-4-as-promoters-skip-18000-crore-buyback/article70192335.ece,Infosys,AI,Positive,0.475,0.172,0,"Infosys shares surge 4% as promoters skip ₹18,000-crore buyback"
632,thehindubusinessline.com,https://www.thehindubusinessline.com/opinion/why-trust-is-the-only-usp-in-the-age-of-ai/article70331721.ece,Infosys,AI,Positive,0.45,0.145,0,Why trust is the only USP in the age of
633,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/mutual-funds/technology-funds-outsmart-it-index-and-broader-market/article70280592.ece,Infosys,AI,Negative,0.375,0.098,0,Technology Funds Outsmart IT Index And Broader Market
634,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/stock-fundamental-analysis-india/infibeam-avenues-macrotech-developers-and-solar-industries-three-stocks-that-outperformed-in-the-week-ended-january-12/article67740366.ece,Infosys,AI,Positive,0.375,0.15,0,"Infibeam Avenues, Macrotech Developers and Solar Industries: Three stocks that"
635,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/weak-credit-growth-and-rate-cuts-to-squeeze-profit-at-hdfc-icici-banks/article69826131.ece,Infosys,DRAM,Negative,0.475,0.121,0,Weak credit growth and rate cuts to squeeze profit at
636,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/cp-gurnani-gets-lifetime-achievement-award-from-hysea/article67846061.ece,Infosys,Economics,Positive,0.3,0.338,0,CP Gurnani gets Lifetime Achievement Award from HYSEA
637,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/deal-wins-by-it-services-companies-spike-in-may/article68259595.ece,Infosys,Economics,Positive,0.4,0.075,0,Deal wins by IT services companies spike in May
638,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/erd-preferred-over-it-companies-by-clients-not-seen-as-competition-ltts-ceo/article67959613.ece,Infosys,Economics,Positive,0.275,0.049,0,"ER&D preferred over IT companies by clients, not seen as"
639,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/it-sector-margins-show-uptick-in-q2-companies-cautiously-optimistic/article70181886.ece,Infosys,Economics,Negative,0.375,0.126,0,"IT sector margins show uptick in Q2, companies cautiously optimistic"
640,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/public-sector-emerges-as-indian-its-next-growth-engine-amid-global-digital-transformation-push/article70182942.ece,Infosys,Economics,Positive,0.55,0.148,0,Public sector emerges as Indian IT’s next growth engine amid
641,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/tcs-infosys-wipro-workforce-shrinks-for-third-consecutive-quarter/article67740742.ece,Infosys,Economics,Positive,0.45,0.07,0,"TCS, Infosys, Wipro workforce shrinks for third consecutive quarter"
642,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/17-stocks-including-infosys-torrent-pharma-droneacharya-jain-resource-hcl-tech-airtel-rubicon-research-bel-nectar-life-nmdc-zaggle-will-remain-in-focus-on-thursday/article70192103.ece,Infosys,Economics,Positive,0.375,0.058,0,"Infosys, Torrent Pharma, DroneAcharya, Jain Resource, HCL Tech, Airtel, Rubicon"
643,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/fed-rate-cut-may-boost-mood-as-fund-managers-warm-up-to-indian-equities/article70064143.ece,Infosys,Economics,Negative,0.275,0.044,0,Fed rate cut may boost mood as fund managers warm
644,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/nifty-and-sensex-decline-us-inflation-numbers-upset-feds-rate-cut-plans/article67844146.ece,Infosys,Economics,Negative,0.375,0.096,0,"Nifty and Sensex decline, US inflation numbers upset Fed’s rate"
645,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/nifty-gains-036-per-cent-as-fed-rate-cut-boosts-market-sentiment/article70064234.ece,Infosys,Economics,Positive,0.45,0.153,0,Nifty gains 0.36 per cent as Fed rate cut boosts
646,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/nifty-sensex-experience-morning-decline/article67700872.ece,Infosys,Economics,Positive,0.2,0.09,0,"Nifty, Sensex experience morning decline"
647,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/q1-earnings-india-us-trade-talks-outcome-to-drive-market-sentiments-this-week-analysts/article69833960.ece,Infosys,Economics,Negative,0.475,0.028,0,"Q1 earnings, India-US trade talks outcome to drive market sentiments"
648,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/q2-results-highlights-tata-motors-siemens-max-healthcare-marico-oil-india-mrf-glenmark-pharma-exide-industries-inox-wind-kiocl-suntv-granules-eicher-motors-voltas-lg-14-november-2025/article70275242.ece,Infosys,Economics,Positive,0.375,0.104,0,Q2 Results 14th Highlights: TMPV logs total revenue of Rs
649,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-falls-535-pts-dragged-by-hdfc-it-shares-weak-global-trends/article67701706.ece,Infosys,Economics,Positive,0.375,0.091,0,"Sensex falls 535 pts dragged by HDFC & IT shares,"
650,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-hits-all-time-high-as-rbi-raises-gdp-growth-projection/article68262722.ece,Infosys,Economics,Positive,0.375,0.073,0,"Stock market today: Sensex hits all-time high, as RBI raises"
651,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-nifty-hit-fresh-record-closing-highs-on-gains-in-it-banking-shares/article68355024.ece,Infosys,Economics,Positive,0.2,0.086,0,"Stock market today: Sensex, Nifty hit fresh record closing highs"
652,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-surges-past-85000-as-india-us-trade-deal-optimism-lifts-markets/article70192295.ece,Infosys,Economics,Positive,0.35,0.136,0,"Sensex surges past 85,000 as India-US trade deal optimism lifts"
653,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-highlights-03-january-2024/article67698291.ece,Infosys,Economics,Positive,0.55,0.094,0,Share Market Highlights 03 January 2024: Sensex tumbles 535 pts;
654,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-highlights-15-january-2023/article67740526.ece,Infosys,Economics,Positive,0.75,0.046,0,Share Market Highlights 15 January 2023: Sensex climbs 759 pts;
655,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-18th-september-2025/article70060819.ece,Infosys,Economics,Positive,0.55,0.143,0,"Stock Market Highlights 18 September 2025: Sensex, Nifty close higher"
656,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-15th-september-2025/article70048700.ece,Infosys,Economics,Positive,0.75,0.133,0,"Stock Market Highlights 15th September 2025: Sensex, Nifty close lower"
657,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-10-may-2024/article68157891.ece,Infosys,Economics,Positive,0.475,0.088,0,"Share Market Highlights 10 May 2024: Sensex and Nifty rebound,"
658,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-13-february-2024/article67838229.ece,Infosys,Economics,Positive,0.55,0.095,0,Share Market Highlights 13 February 2024: Sensex climbs 482 pts;
659,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-14-february-2024/article67842737.ece,Infosys,Economics,Positive,0.55,0.138,0,Share Market Highlights 14 February 2024: Sensex and Nifty slip
660,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-15-february-2024/article67845496.ece,Infosys,Economics,Negative,0.475,0.078,0,Share Market Highlights 15 February 2024: Sensex gains 227 pts;
661,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-15-may-2024/article68174604.ece,Infosys,Economics,Negative,0.475,0.065,0,"Share Market Highlights 15 May 2024: Sensex, Nifty edge down;"
662,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-2-july-2024/article68355890.ece,Infosys,Economics,Positive,0.55,0.093,0,"Share Market Highlights July 2, 2024: Sensex, Nifty end flat"
663,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-20-february-2024/article67863390.ece,Infosys,Economics,Positive,0.55,0.085,0,Share Market Highlights 20 February 2024: Sensex surges Nearly 350
664,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-5-march-2024/article67913526.ece,Infosys,Economics,Positive,0.55,0.117,0,"Share Market Highlights 05 March 2024: Nifty, Sensex drop on"
665,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-live-updates-23-october-2025-markets-surge-up-on-first-full-trading-day-of-samvat-2082-sensex-scales-85000-mark/article70187388.ece,Infosys,Economics,Positive,0.55,0.067,0,Stock Market Highlights 23 September 2025: Sensex closes 130.06 pts
666,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-live-updates-27th-november-2025-stock-to-buy-today-natco-pharma-92690-buy/article70328629.ece,Infosys,Economics,Positive,0.375,0.113,0,Stock Market highlights 27th Nov 2025:After scaling record highs in
667,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets-rally-in-early-trade-amid-us-trade-talk-optimism/article70059740.ece,Infosys,Economics,Neutral,0.275,1.0,0,Stock markets rally in early trade amid US trade talk
668,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/it-stocks-lead-rally-as-markets-surrender-early-gains-on-oil-concerns/article70193658.ece,Infosys,Economics,Negative,0.6,0.076,0,IT stocks lead rally as markets surrender early gains on
669,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/it-stocks-power-sensex-rally-infosys-hcl-tech-tcs-tech-mahindra-lead-gains/article70192880.ece,Infosys,Economics,Positive,0.45,0.171,0,Top gainers & losers intraday 23rd Oct: IT stocks power
670,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/markets-open-flat-as-investors-await-fresh-triggers-it-sector-shines/article70274036.ece,Infosys,Economics,Positive,0.375,0.12,0,Markets open flat as investors await fresh triggers; IT sector
671,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/markets-open-lower-amid-global-caution-indigo-bel-lead-decliners/article70371059.ece,Infosys,Economics,Positive,0.3,0.119,0,"Markets open lower amid global caution; IndiGo, BEL lead decliners"
672,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/markets-open-mixed-as-investors-await-fed-decision/article70051348.ece,Infosys,Economics,Positive,0.2,0.104,0,Markets open mixed as investors await Fed decision
673,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/sensex-holds-slim-gains-amid-fii-outflows-bel-and-dr-reddys-lead/article70320723.ece,Infosys,Economics,Neutral,0.2,1.0,0,"Sensex holds slim gains amid FII outflows, BEL and Dr"
674,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/weak-credit-growth-and-rate-cuts-to-squeeze-profit-at-hdfc-icici-banks/article69826131.ece,Infosys,Economics,Negative,0.75,0.229,0,Weak credit growth and rate cuts to squeeze profit at
675,thehindubusinessline.com,https://www.thehindubusinessline.com/news/silicon-beach-vision-gathers-momentum-as-tech-ecosystem-grows-in-coastal-karnataka/article70065676.ece,Infosys,Economics,Positive,0.275,0.047,0,‘Silicon Beach’ vision gathers momentum as tech ecosystem grows in
676,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/markets-extend-gains-on-fag-end-buying-sbi-reliance-shine/article67845046.ece,Infosys,Energy and Electricity,Positive,0.275,0.093,0,"Markets extend gains on fag-end buying; SBI, Reliance shine"
677,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/q2-results-highlights-tata-motors-siemens-max-healthcare-marico-oil-india-mrf-glenmark-pharma-exide-industries-inox-wind-kiocl-suntv-granules-eicher-motors-voltas-lg-14-november-2025/article70275242.ece,Infosys,Energy and Electricity,Positive,0.3,0.099,0,Q2 Results 14th Highlights: TMPV logs total revenue of Rs
