Index,News Source,URL,Parent entity,Child Entity,Sentiment,Weight,Confidence Score,Cost,Summary (upto 10 words)
305,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-it-soars-5-on-strong-tcs-q1-earnings-fed-rate-cut-hopes-nears-all-time-high-wipro-infosys-coforge-mphasis-11720764608239.html,Persistent Systems,Economics,Negative,0.475,0.082,0,"Nifty IT soars 5% on strong TCS Q1 earnings, Fed"
306,livemint.com,https://www.livemint.com/market/stock-market-news/over-250-stocks-hit-one-year-highs-on-bse-investors-earn-over-6-lakh-crore-in-a-day-11726826517554.html,Persistent Systems,Economics,Positive,0.375,0.122,0,Over 250 stocks hit one-year highs on BSE; investors earn
307,livemint.com,https://www.livemint.com/market/stock-market-news/stock-market-today-nifty-50-sensex-end-lower-on-fag-end-selling-broader-market-rebounds-11729676309706.html,Persistent Systems,Economics,Positive,0.4,0.151,0,"Stock market today: Nifty 50, Sensex end lower on fag-end"
308,livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-buy-for-long-term-persistent-systems-hdfc-life-among-5-stocks-sneha-poddar-of-motilal-oswal-recommends-11726745431854.html,Persistent Systems,Economics,Positive,0.375,0.25,0,Stocks to buy for long term: Sneha Poddar of Motilal
309,livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-buy-raja-venkatraman-top-picks-31-october-sensex-nifty-dmart-persistent-systems-laurus-labs-11761826101139.html,Persistent Systems,Economics,Positive,0.55,0.106,0,Stocks to buy: Raja Venkatraman's top picks for 31 October
310,livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-trade-trade-brains-portal-stock-recommendations-23-october-sensex-nifty-11761134877633.html,Persistent Systems,Economics,Positive,0.675,0.133,0,Stocks to trade today: Trade Brains Portal recommends two stocks
311,livemint.com,https://www.livemint.com/market/stock-market-news/tcs-infosys-to-tech-mahindra-is-it-opportune-to-buy-it-stocks-amid-us-fed-rate-cut-buzz-11728703263013.html,Persistent Systems,Economics,Positive,0.575,0.136,0,"TCS, Infosys to Tech Mahindra: Is it opportune to buy"
312,livemint.com,https://www.livemint.com/market/stock-market-news/tcs-vs-infosys-vs-wipro-which-it-stock-stands-strongest-ahead-of-the-us-presidential-election-2024-experts-weigh-in-11730711754648.html,Persistent Systems,Economics,Positive,0.45,0.071,0,TCS vs Infosys vs Wipro: Which IT stock stands strongest
313,livemint.com,https://www.livemint.com/market/not-all-value-stocks-are-worth-buying-but-these-5-just-might-be-11742960681864.html,Persistent Systems,Energy and Electricity,Positive,0.55,0.144,0,Not all value stocks are worth buying—But these 5 just
314,livemint.com,https://www.livemint.com/market/stock-market-news/dividend-stocks-jsw-steel-sun-pharma-ioc-axis-bank-among-others-to-trade-ex-dividend-next-week-full-list-here-11720273908887.html,Persistent Systems,Energy and Electricity,Positive,0.575,0.084,0,"Dividend Stocks: JSW Steel, Sun Pharma, IOC, Axis Bank, among"
315,livemint.com,https://www.livemint.com/market/stock-market-news/dividend-stocks-tcs-bharti-airtel-idfc-bank-dabur-india-others-to-trade-ex-dividend-next-week-check-full-list-11752333067312.html,Persistent Systems,Energy and Electricity,Positive,0.375,0.127,0,"Dividend Stocks: TCS, Bharti Airtel, IDFC Bank, Dabur India, others"
316,livemint.com,https://www.livemint.com/market/stock-market-news/fy24-market-review-120-stocks-from-nifty-500-gave-multibagger-returns-mrpl-hudco-paytm-zee-ircon-delta-corp-sjvn-11711613830976.html,Persistent Systems,Energy and Electricity,Positive,0.65,0.047,0,FY24 market review: 120 stocks from Nifty 500 gave multibagger
317,livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-trade-trade-brains-portal-stock-recommendations-23-october-sensex-nifty-11761134877633.html,Persistent Systems,Energy and Electricity,Positive,0.3,0.111,0,Stocks to trade today: Trade Brains Portal recommends two stocks
318,livemint.com,https://www.livemint.com/market/stock-market-news/top-gainers-losers-on-dec-23-jupiter-wagons-railtel-corp-alok-industries-irfc-coal-india-rvnl-among-top-gain-11766484524175.html,Persistent Systems,Energy and Electricity,Positive,0.375,0.158,0,"Top Gainers & Losers on Dec 23: Jupiter Wagons, RailTel"
319,livemint.com,https://www.livemint.com/companies/news/the-good-bad-and-ugly-decoding-the-it-pack-s-q4-show-11714293557027.html,Persistent Systems,Geopolitics,Negative,0.3,0.101,0,"The good, bad and ugly: Decoding the IT pack’s Q4"
320,livemint.com,https://www.livemint.com/market/not-all-value-stocks-are-worth-buying-but-these-5-just-might-be-11742960681864.html,Persistent Systems,Geopolitics,Positive,0.375,0.106,0,Not all value stocks are worth buying—But these 5 just
321,livemint.com,https://www.livemint.com/market/stock-market-news/expert-view-icici-securities-pankaj-pandey-on-earnings-recovery-valuations-top-it-banking-defence-stock-picks-11743401068121.html,Persistent Systems,Geopolitics,Positive,0.275,0.077,0,"Expert view: ICICI Securities' Pankaj Pandey on earnings recovery, valuations"
322,livemint.com,https://www.livemint.com/market/stock-market-news/hexaware-technologies-ipo-hexaware-ipo-price-band-gmp-valuation-subscription-financials-ai-carlyle-group-ofs-investment-11739254336389.html,Persistent Systems,Geopolitics,Positive,0.2,0.093,0,Hexaware’ billion-dollar IPO: A landmark return to the bourses |
323,livemint.com,https://www.livemint.com/market/stock-market-news/it-sector-between-midcaps-and-largecaps-what-should-you-pick-heres-what-experts-suggest-coforge-ltim-tcs-techm-11715667755298.html,Persistent Systems,Geopolitics,Positive,0.275,0.157,0,"IT Sector: Between midcaps and largecaps, what should you pick?"
324,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-it-soars-5-on-strong-tcs-q1-earnings-fed-rate-cut-hopes-nears-all-time-high-wipro-infosys-coforge-mphasis-11720764608239.html,Persistent Systems,Geopolitics,Positive,0.375,0.097,0,"Nifty IT soars 5% on strong TCS Q1 earnings, Fed"
325,livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-buy-for-long-term-persistent-systems-hdfc-life-among-5-stocks-sneha-poddar-of-motilal-oswal-recommends-11726745431854.html,Persistent Systems,Geopolitics,Positive,0.275,0.093,0,Stocks to buy for long term: Sneha Poddar of Motilal
326,livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-trade-trade-brains-portal-stock-recommendations-23-october-sensex-nifty-11761134877633.html,Persistent Systems,Geopolitics,Positive,0.5,0.133,0,Stocks to trade today: Trade Brains Portal recommends two stocks
327,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-it-index-breaks-3-day-losing-streak-climbs-nearly-2-11708597114326.html,Persistent Systems,NVIDIA,Positive,0.375,0.113,0,"Nifty IT index breaks 3-day losing streak, climbs nearly 2%"
328,livemint.com,https://www.livemint.com/news/ai-agents-helping-indian-it-services-build-products-rapidly-microsoft-cpo-apple-google-windows-office-teams-openai-11756626778468.html,Persistent Systems,NVIDIA,Positive,0.375,0.018,0,Microsoft bets on AI agents to redefine how products are
329,livemint.com,https://www.livemint.com/news/ai-agents-helping-indian-it-services-build-products-rapidly-microsoft-cpo-apple-google-windows-office-teams-openai-11756626778468.html,Persistent Systems,OpenAI,Positive,0.475,0.046,0,Microsoft bets on AI agents to redefine how products are
330,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-it-index-breaks-3-day-losing-streak-climbs-nearly-2-11708597114326.html,Persistent Systems,chips,Positive,0.2,0.101,0,"Nifty IT index breaks 3-day losing streak, climbs nearly 2%"
331,livemint.com,https://www.livemint.com/companies/news/the-good-bad-and-ugly-decoding-the-it-pack-s-q4-show-11714293557027.html,Persistent Systems,gold silver copper,Positive,0.375,0.076,0,"The good, bad and ugly: Decoding the IT pack’s Q4"
332,livemint.com,https://www.livemint.com/market/stock-market-news/fy24-market-review-120-stocks-from-nifty-500-gave-multibagger-returns-mrpl-hudco-paytm-zee-ircon-delta-corp-sjvn-11711613830976.html,Persistent Systems,gold silver copper,Positive,0.55,0.047,0,FY24 market review: 120 stocks from Nifty 500 gave multibagger
333,moneycontrol.com,https://www.moneycontrol.com/news/business/economy/moneycontrol-pro-weekender-why-consumers-have-turned-penny-pinchers-12884968.html,Persistent Systems,AI,Positive,0.2,0.125,0,Moneycontrol Pro Weekender | Why consumers have turned penny-pinchers
334,moneycontrol.com,https://www.moneycontrol.com/news/business/information-technology/altimetrik-appoints-gurvinder-sahni-as-cmo-to-accelerate-ai-ecosystem-13114410.html,Persistent Systems,AI,Positive,0.75,0.036,0,Altimetrik appoints Gurvinder Sahni as CMO to accelerate AI ecosystem
335,moneycontrol.com,https://www.moneycontrol.com/news/business/information-technology/it-q1-earnings-preview-from-gen-ai-to-hiring-trends-five-key-factors-to-watch-13243630.html,Persistent Systems,AI,Positive,0.45,0.177,0,IT Q1 earnings preview: From Gen AI to hiring trends
336,moneycontrol.com,https://www.moneycontrol.com/news/business/information-technology/we-have-filed-zero-h-1bs-from-india-in-the-last-12-months-says-persistent-systems-ceo-sandeep-kalra-13627451.html,Persistent Systems,AI,Positive,0.675,0.272,0,‘We have filed zero H-1Bs from India in the last
337,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/buy-hold-or-sell-analysts-revise-it-calls-amid-headcount-woes-ai-disappointing-q1-13346278.html,Persistent Systems,AI,Negative,0.375,0.138,0,"Buy, hold or sell? Analysts revise IT calls amid headcount"
338,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/coforge-shares-slide-6-after-major-client-s-weak-quarterly-results-rattle-investors-13422363.html,Persistent Systems,AI,Positive,0.2,0.211,0,Coforge shares slide 6% after major client’s weak quarterly results
339,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/gen-ai-strong-deal-momentum-to-propel-it-growth-in-coming-quarters-says-nuvama-12858204.html,Persistent Systems,AI,Positive,0.55,0.196,0,"Gen AI, strong deal momentum to propel IT growth in"
340,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/it-index-jumps-over-2-hits-all-time-high-on-powells-positive-comments-12883654.html,Persistent Systems,AI,Positive,0.4,0.146,0,"IT index jumps over 2%, hits all-time high on Powell's"
341,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/it-shares-gain-for-3rd-day-tech-mahindra-tcs-rise-up-to-3-on-hopes-of-trade-deal-end-to-us-shutdown-13670615.html,Persistent Systems,AI,Positive,0.3,0.12,0,"IT shares gain for 3rd day: Tech Mahindra, TCS rise"
342,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/it-stocks-fall-up-to-3-after-infosys-hikes-entry-level-salaries-here-s-what-analysts-say-13743438.html,Persistent Systems,AI,Positive,0.375,0.152,0,IT stocks fall up to 4% after Infosys hikes entry-level
343,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/jpmorgan-neutral-on-it-upgrades-infosys-tcs-hcltech-others-on-rate-pivot-base-effect-11996251.html,Persistent Systems,AI,Negative,0.375,0.084,0,"JPMorgan 'neutral' on IT, upgrades Infosys, TCS, HCLTech, others on"
344,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/moneycontrol-pro-weekender-having-your-cake-and-eating-it-too-12709220.html,Persistent Systems,AI,Positive,0.3,0.11,0,Moneycontrol Pro Weekender | Having your cake and eating it
345,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/short-call-mutual-fund-investors-chase-momentum-capex-cycle-lupin-itc-persistent-inox-wind-in-focus-12762662.html,Persistent Systems,AI,Positive,0.675,0.213,0,"Short Call: Mutual fund investors chase momentum; capex cycle, Lupin,"
346,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/tcs-signs-two-year-deal-with-mcdonalds-philippines-to-digitize-ops-in-its-over-760-restaurants-12824661.html,Persistent Systems,AI,Positive,0.2,0.097,0,TCS signs two-year deal with McDonald's Philippines to digitize operations
347,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/techm-wipro-infosys-other-it-shares-rise-up-to-3-snap-7-day-losing-streak-analyst-warns-broader-downtrend-may-persist-12954883.html,Persistent Systems,AI,Positive,0.2,0.08,0,"TechM, Wipro, Infosys, other IT shares rise up to 3%,"
348,moneycontrol.com,https://www.moneycontrol.com/news/opinion/acqui-hiring-the-strategic-shortcut-to-ai-talent-and-innovation-13301986.html,Persistent Systems,AI,Neutral,0.575,1.0,0,Acqui-Hiring: The strategic shortcut to AI talent and innovation
349,moneycontrol.com,https://www.moneycontrol.com/technology/a-3-billion-revenue-target-india-and-the-middle-east-expansion-what-hexaware-technologies-stock-market-comeback-holds-article-12933461.html,Persistent Systems,AI,Positive,0.375,0.1,0,"A $3-billion revenue target, India and the Middle East expansion:"
350,moneycontrol.com,https://www.moneycontrol.com/technology/it-q1-fy25-earnings-five-factors-to-watch-out-for-article-12764059.html,Persistent Systems,AI,Negative,0.75,0.159,0,IT Q1 FY25 earnings: Five factors to watch out for
351,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/short-call-nifty-it-hits-6-month-low-time-to-reconsider-or-steer-clear-bharti-airtel-zomato-in-focus-12951469.html,Persistent Systems,Deepseek,Positive,0.45,0.187,0,Short call | Nifty IT hits 6-month low: time to
352,moneycontrol.com,https://www.moneycontrol.com/news/business/economy/moneycontrol-pro-weekender-why-consumers-have-turned-penny-pinchers-12884968.html,Persistent Systems,Economics,Positive,0.375,0.108,0,Moneycontrol Pro Weekender | Why consumers have turned penny-pinchers
353,moneycontrol.com,https://www.moneycontrol.com/news/business/information-technology/altimetrik-appoints-gurvinder-sahni-as-cmo-to-accelerate-ai-ecosystem-13114410.html,Persistent Systems,Economics,Positive,0.475,0.051,0,Altimetrik appoints Gurvinder Sahni as CMO to accelerate AI ecosystem
354,moneycontrol.com,https://www.moneycontrol.com/news/business/information-technology/it-q1-earnings-preview-from-gen-ai-to-hiring-trends-five-key-factors-to-watch-13243630.html,Persistent Systems,Economics,Positive,0.45,0.114,0,IT Q1 earnings preview: From Gen AI to hiring trends
355,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/black-friday-sensex-crashes-800-pts-nifty-sinks-below-23k-trump-tariffs-among-key-factors-to-spook-markets-12984510.html,Persistent Systems,Economics,Negative,0.3,0.145,0,"Black Friday: Sensex crashes over 1,000 pts, Nifty sinks below"
356,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/buy-hold-or-sell-analysts-revise-it-calls-amid-headcount-woes-ai-disappointing-q1-13346278.html,Persistent Systems,Economics,Positive,0.2,0.037,0,"Buy, hold or sell? Analysts revise IT calls amid headcount"
357,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/infosys-tcs-persistent-systems-other-it-stocks-decline-up-to-4-ahead-of-trump-tariff-reveal-12981201.html,Persistent Systems,Economics,Negative,0.55,0.08,0,"Infosys, TCS, Persistent Systems, other IT stocks decline up to"
358,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/infosys-techm-wipro-shares-at-52-week-high-as-nifty-it-soars-past-46-000-on-fed-rate-cut-hopes-12888208.html,Persistent Systems,Economics,Positive,0.675,0.084,0,"Infosys, TechM, Wipro shares at 52-week high as Nifty IT"
359,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/it-index-jumps-over-2-hits-all-time-high-on-powells-positive-comments-12883654.html,Persistent Systems,Economics,Positive,0.475,0.173,0,"IT index jumps over 2%, hits all-time high on Powell's"
360,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/it-metal-realty-stocks-tumble-up-to-4-as-trump-s-tariffs-fomc-meet-outcome-weigh-13355880.html,Persistent Systems,Economics,Positive,0.35,0.092,0,"IT, metal, realty stocks tumble up to 4% as Trump's"
361,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/it-shares-gain-for-3rd-day-tech-mahindra-tcs-rise-up-to-3-on-hopes-of-trade-deal-end-to-us-shutdown-13670615.html,Persistent Systems,Economics,Positive,0.4,0.177,0,"IT shares gain for 3rd day: Tech Mahindra, TCS rise"
362,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/it-stocks-see-profit-booking-ahead-of-fomc-decision-nifty-it-dips-3-12824192.html,Persistent Systems,Economics,Negative,0.3,0.1,0,"IT stocks see profit booking ahead of FOMC decision, Nifty"
363,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/markets-rise-for-3rd-day-sensex-up-150-pts-nifty-at-22-900-as-psu-bank-metal-stocks-rally-it-fmcg-drag-12968939.html,Persistent Systems,Economics,Negative,0.375,0.099,0,"Markets rise for 3rd day: Sensex up 250 pts, Nifty"
364,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mid-day-mood-hot-bond-yields-spook-markets-broader-indices-outperform-12625381.html,Persistent Systems,Economics,Positive,0.275,0.149,0,Mid-day Mood | Hot bond yields spook markets; broader indices
365,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/midcap-index-surges-2-snaps-3-day-losses-smallcap-index-rises-over-1-here-are-the-top-gainers-13507443.html,Persistent Systems,Economics,Positive,0.2,0.246,0,"Mid, smallcap indices surge up to 2%, snap multi-day losses:"
366,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mofsl-forecasts-q2-to-deliver-slowest-nifty-earnings-growth-in-17-quarters-12836976.html,Persistent Systems,Economics,Positive,0.2,0.082,0,MOFSL forecasts Q2FY25 to deliver slowest Nifty earnings growth in
367,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/moneycontrol-pro-weekender-having-your-cake-and-eating-it-too-12709220.html,Persistent Systems,Economics,Positive,0.475,0.027,0,Moneycontrol Pro Weekender | Having your cake and eating it
368,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/motilal-oswal-s-outperforming-fund-adds-shares-of-jewellery-electronics-makers-12886330.html,Persistent Systems,Economics,Neutral,0.2,1.0,0,"Motilal Oswal's outperforming fund adds shares of jewellery, electronics makers"
369,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/nifty-it-sheds-2-ahead-of-fed-outcome-tcs-tech-mahindra-hcl-tech-worst-performers-12969011.html,Persistent Systems,Economics,Positive,0.275,0.071,0,"Nifty IT sheds 2% ahead of Fed outcome; TCS, Tech"
370,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-down-400-pts-nifty-below-25-150-as-it-oil-gas-stocks-crash-india-vix-up-2-5-13318491.html,Persistent Systems,Economics,Positive,0.375,0.06,0,"Sensex down 400 pts, Nifty below 25,150 as IT, oil"
371,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-nifty-near-flatline-fii-sell-offs-weak-earnings-outlook-weigh-on-markets-12839921.html,Persistent Systems,Economics,Negative,0.375,0.093,0,"Sensex, Nifty near flatline; FII sell-offs, weak earnings outlook weigh"
372,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-nifty-slip-as-auto-financial-stocks-drag-broader-markets-under-pressure-12947216.html,Persistent Systems,Economics,Negative,0.375,0.126,0,"Sensex falls 400 pts, Nifty closes below 22,800; auto stocks"
373,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/short-call-insurance-still-an-unloved-sector-focus-on-oberoi-realty-doms-gspl-patel-engg-12697481.html,Persistent Systems,Economics,Positive,0.375,0.058,0,Short Call | Insurance still an unloved sector; focus on
374,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/short-call-nifty-it-hits-6-month-low-time-to-reconsider-or-steer-clear-bharti-airtel-zomato-in-focus-12951469.html,Persistent Systems,Economics,Positive,0.75,0.128,0,Short call | Nifty IT hits 6-month low: time to
375,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-23-07-2025-liveblog-13310616.html,Persistent Systems,Economics,Positive,0.375,0.127,0,"Closing Bell: Nifty above 25,200, Sensex jumps 540 pts; auto,"
376,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/taking-stock-nifty-closes-above-25100-sensex-gains-592-points-led-by-it-realty-bank-stocks-12841651.html,Persistent Systems,Economics,Positive,0.275,0.071,0,"Taking Stock: Nifty closes above 25,100, Sensex gains 592 points,"
377,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/techm-wipro-infosys-other-it-shares-rise-up-to-3-snap-7-day-losing-streak-analyst-warns-broader-downtrend-may-persist-12954883.html,Persistent Systems,Economics,Positive,0.2,0.08,0,"TechM, Wipro, Infosys, other IT shares rise up to 3%,"
378,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/top-gainers-and-losers-today-stocks-that-moved-the-most-on-february-28-12953217.html,Persistent Systems,Economics,Negative,0.45,0.135,0,Top gainers and losers today: Stocks that moved the most
379,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/trade-setup-for-tuesday-15-things-to-know-before-opening-bell-28-12696701.html,Persistent Systems,Economics,Positive,0.2,0.121,0,Trade setup for Tuesday: 15 things to know before opening
380,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/trump-s-25-tariff-shock-key-sectors-stocks-likely-to-be-impacted-13353859.html,Persistent Systems,Economics,Positive,0.375,0.092,0,"Trump’s 25% Tariff Shock: Key sectors, stocks likely to be"
381,moneycontrol.com,https://www.moneycontrol.com/news/opinion/acqui-hiring-the-strategic-shortcut-to-ai-talent-and-innovation-13301986.html,Persistent Systems,Economics,Neutral,0.275,1.0,0,Acqui-Hiring: The strategic shortcut to AI talent and innovation
382,moneycontrol.com,https://www.moneycontrol.com/technology/it-q1-fy25-earnings-five-factors-to-watch-out-for-article-12764059.html,Persistent Systems,Economics,Negative,0.575,0.159,0,IT Q1 FY25 earnings: Five factors to watch out for
383,moneycontrol.com,https://www.moneycontrol.com/news/business/economy/moneycontrol-pro-weekender-why-consumers-have-turned-penny-pinchers-12884968.html,Persistent Systems,Energy and Electricity,Positive,0.5,0.15,0,Moneycontrol Pro Weekender | Why consumers have turned penny-pinchers
384,moneycontrol.com,https://www.moneycontrol.com/news/business/information-technology/it-q1-earnings-preview-from-gen-ai-to-hiring-trends-five-key-factors-to-watch-13243630.html,Persistent Systems,Energy and Electricity,Positive,0.35,0.204,0,IT Q1 earnings preview: From Gen AI to hiring trends
385,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/indusind-bank-weight-in-msci-could-double-nuvama-sees-290-million-of-inflows-12844693.html,Persistent Systems,Energy and Electricity,Positive,0.4,0.063,0,"IndusInd Bank weight in MSCI could double, Nuvama sees $290"
386,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/it-shares-gain-for-3rd-day-tech-mahindra-tcs-rise-up-to-3-on-hopes-of-trade-deal-end-to-us-shutdown-13670615.html,Persistent Systems,Energy and Electricity,Positive,0.3,0.179,0,"IT shares gain for 3rd day: Tech Mahindra, TCS rise"
387,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mfs-raise-stakes-in-70-nifty-smallcap-midcap-stocks-in-q3-despite-caution-12284331.html,Persistent Systems,Energy and Electricity,Positive,0.3,0.132,0,"MFs raise stakes in 70% Nifty smallcap, midcap stocks in"
388,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mid-day-mood-hot-bond-yields-spook-markets-broader-indices-outperform-12625381.html,Persistent Systems,Energy and Electricity,Positive,0.2,0.398,0,Mid-day Mood | Hot bond yields spook markets; broader indices
389,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/midcap-index-surges-2-snaps-3-day-losses-smallcap-index-rises-over-1-here-are-the-top-gainers-13507443.html,Persistent Systems,Energy and Electricity,Positive,0.4,0.197,0,"Mid, smallcap indices surge up to 2%, snap multi-day losses:"
390,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/pro-market-outlook-global-events-to-dictate-market-direction-13647525.html,Persistent Systems,Energy and Electricity,Positive,0.3,0.3,0,Pro Market Outlook | Global events to dictate market direction
391,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-down-400-pts-nifty-below-25-150-as-it-oil-gas-stocks-crash-india-vix-up-2-5-13318491.html,Persistent Systems,Energy and Electricity,Positive,0.4,0.099,0,"Sensex down 400 pts, Nifty below 25,150 as IT, oil"
392,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-nifty-slip-as-auto-financial-stocks-drag-broader-markets-under-pressure-12947216.html,Persistent Systems,Energy and Electricity,Positive,0.3,0.105,0,"Sensex falls 400 pts, Nifty closes below 22,800; auto stocks"
393,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/short-call-mutual-fund-investors-chase-momentum-capex-cycle-lupin-itc-persistent-inox-wind-in-focus-12762662.html,Persistent Systems,Energy and Electricity,Positive,0.375,0.116,0,"Short Call: Mutual fund investors chase momentum; capex cycle, Lupin,"
394,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-23-07-2025-liveblog-13310616.html,Persistent Systems,Energy and Electricity,Positive,0.3,0.107,0,"Closing Bell: Nifty above 25,200, Sensex jumps 540 pts; auto,"
395,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stock-radar-bajaj-finance-indus-towers-sonata-software-rites-persistent-olectra-greentech-in-focus-on-wednesday-12848235.html,Persistent Systems,Energy and Electricity,Positive,0.375,0.11,0,"Stock Radar: Bajaj Finance, Indus Towers, Paytm, Sonata Software, RITES,"
396,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stock-radar-hyundai-motor-india-bajaj-housing-finance-union-bank-ola-electric-epigral-balu-forge-in-focus-on-tuesday-12847156.html,Persistent Systems,Energy and Electricity,Positive,0.65,0.157,0,"Stock Radar: Hyundai Motor India, Bajaj Housing Finance, Union Bank,"
397,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stocks-to-watch-today-infosys-dr-reddys-labs-tata-consumer-cigniti-force-motors-natco-pharma-indusind-bank-beml-tilaknagar-ind-in-focus-on-24-july-13317155.html,Persistent Systems,Energy and Electricity,Positive,0.45,0.118,0,"Stocks to Watch Today: Infosys, Dr Reddys Labs, Tata Consumer,"
398,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/stocks-to-watch-today-paytm-lodha-developers-oberoi-realty-kirloskar-ferrous-kei-industries-jsw-infra-alpex-solar-monika-alcobev-in-focus-on-23-july-13310158.html,Persistent Systems,Energy and Electricity,Positive,0.275,0.094,0,"Stocks to Watch Today: Paytm, Lodha Developers, Oberoi Realty, Kirloskar"
399,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/taking-stock-market-gains-for-second-session-sensex-up-560-points-nifty-above-22300-12694051.html,Persistent Systems,Energy and Electricity,Positive,0.2,0.03,0,Taking Stock: Market gains for second session; Sensex up 560
400,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/trump-s-25-tariff-shock-key-sectors-stocks-likely-to-be-impacted-13353859.html,Persistent Systems,Energy and Electricity,Positive,0.3,0.168,0,"Trump’s 25% Tariff Shock: Key sectors, stocks likely to be"
401,moneycontrol.com,https://www.moneycontrol.com/news/business/economy/moneycontrol-pro-weekender-why-consumers-have-turned-penny-pinchers-12884968.html,Persistent Systems,Geopolitics,Positive,0.3,0.117,0,Moneycontrol Pro Weekender | Why consumers have turned penny-pinchers
402,moneycontrol.com,https://www.moneycontrol.com/news/business/information-technology/it-q1-earnings-preview-from-gen-ai-to-hiring-trends-five-key-factors-to-watch-13243630.html,Persistent Systems,Geopolitics,Positive,0.35,0.157,0,IT Q1 earnings preview: From Gen AI to hiring trends
403,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/midcap-index-surges-2-snaps-3-day-losses-smallcap-index-rises-over-1-here-are-the-top-gainers-13507443.html,Persistent Systems,Geopolitics,Positive,0.2,0.163,0,"Mid, smallcap indices surge up to 2%, snap multi-day losses:"
404,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/moneycontrol-pro-weekender-having-your-cake-and-eating-it-too-12709220.html,Persistent Systems,Geopolitics,Positive,0.4,0.119,0,Moneycontrol Pro Weekender | Having your cake and eating it
405,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-drops-190-pts-nifty-below-22-900-financial-oil-gas-stocks-decline-12943451.html,Persistent Systems,Geopolitics,Positive,0.3,0.166,0,"Sensex, Nifty see a volatile start; financial, oil & gas"
